131102|131100|3|河北省|衡水市|桃城区|115.669308760148|37.7345003979607|0318
131103|131100|3|河北省|衡水市|冀州区|115.573599572889|37.5503687676684|0318
131121|131100|3|河北省|衡水市|枣强县|115.718413083865|37.5135022317161|0318
131122|131100|3|河北省|衡水市|武邑县|115.88179494377|37.8014791190086|0318
131123|131100|3|河北省|衡水市|武强县|115.976272951948|38.0408056313866|0318
131124|131100|3|河北省|衡水市|饶阳县|115.719861292209|38.2346687249026|0318
131125|131100|3|河北省|衡水市|安平县|115.512882993164|38.234174415927|0318
131126|131100|3|河北省|衡水市|故城县|115.960157401353|37.3472910596909|0318
131127|131100|3|河北省|衡水市|景县|116.264786220866|37.6920694042636|0318
131128|131100|3|河北省|衡水市|阜城县|116.169503686261|37.8621622909037|0318
131182|131100|3|河北省|衡水市|深州市|115.553696754996|38.000993053431|0318
140000|0|1|山西省|||112.572540021815|37.8134579827227|
140100|140000|2|山西省|太原市||112.543358564062|37.8699273774749|0351
140105|140100|3|山西省|太原市|小店区|112.559274855473|37.7363517910553|0351
140106|140100|3|山西省|太原市|迎泽区|112.557105543342|37.8628075532544|0351
140107|140100|3|山西省|太原市|杏花岭区|112.564152091781|37.8937556800866|0351
140108|140100|3|山西省|太原市|尖草坪区|112.479621108068|37.9393679988364|0351
140109|140100|3|山西省|太原市|万柏林区|112.509236313478|37.8591263256807|0351
140110|140100|3|山西省|太原市|晋源区|112.471346363728|37.7147795061829|0351
140121|140100|3|山西省|太原市|清徐县|112.352751293415|37.6079309364424|0351
140122|140100|3|山西省|太原市|阳曲县|112.666523234873|38.0579819185146|0351
140123|140100|3|山西省|太原市|娄烦县|111.790634948196|38.0670073021084|0351
140181|140100|3|山西省|太原市|古交市|112.16843570582|37.90668330208|0351
140200|140000|2|山西省|大同市||113.359577558528|40.0957912098449|0352
140212|140200|3|山西省|大同市|新荣区|113.132476020512|40.255030483508|0352
140213|140200|3|山西省|大同市|平城区|113.29316225293|40.0757911081134|0352
140214|140200|3|山西省|大同市|云冈区|113.142936426751|40.0045608411946|0352
140215|140200|3|山西省|大同市|云州区|113.605838782893|40.0391752997484|0352
140221|140200|3|山西省|大同市|阳高县|113.742088194276|40.3598456287651|0352
140222|140200|3|山西省|大同市|天镇县|114.0840432053|40.4194446182985|0352
140223|140200|3|山西省|大同市|广灵县|114.276323327956|39.7592231560129|0352
140224|140200|3|山西省|大同市|灵丘县|114.228097862084|39.4413684295697|0352
140225|140200|3|山西省|大同市|浑源县|113.685099230938|39.7054008209099|0352
140226|140200|3|山西省|大同市|左云县|112.69629136331|40.0123418425801|0352
140300|140000|2|山西省|阳泉市||113.574023950889|37.8565910280295|0353
140302|140300|3|山西省|阳泉市|城区|113.594310169266|37.8469587075802|0353
140303|140300|3|山西省|阳泉市|矿区|113.548823574533|37.8679600052304|0353
140311|140300|3|山西省|阳泉市|郊区|113.587599557588|37.9432225653041|0353
140321|140300|3|山西省|阳泉市|平定县|113.623386095693|37.8044605088777|0353
